	ds	y
1712	2020-04-04 01:30:00	0
1713	2020-04-04 02:00:00	0
1714	2020-04-04 02:30:00	0
1715	2020-04-04 03:00:00	0
1716	2020-04-04 03:30:00	0
1717	2020-04-04 04:00:00	0
1718	2020-04-04 04:30:00	0
1719	2020-04-04 05:00:00	0
1720	2020-04-04 05:30:00	0
1721	2020-04-04 06:00:00	0
1722	2020-04-04 06:30:00	0
1723	2020-04-04 07:00:00	0
1724	2020-04-04 07:30:00	0
1725	2020-04-04 08:00:00	0
1726	2020-04-04 08:30:00	0
1727	2020-04-04 09:00:00	0
1728	2020-04-04 09:30:00	69
1729	2020-04-04 10:00:00	41
1730	2020-04-04 10:30:00	123
1731	2020-04-04 11:00:00	167
1732	2020-04-04 11:30:00	170
1733	2020-04-04 12:00:00	238
1734	2020-04-04 12:30:00	227
1735	2020-04-04 13:00:00	270
1736	2020-04-04 13:30:00	208
1737	2020-04-04 14:00:00	136
1738	2020-04-04 14:30:00	0
1739	2020-04-04 15:00:00	0
1740	2020-04-04 15:30:00	0
1741	2020-04-04 16:00:00	0
1742	2020-04-04 16:30:00	11
1743	2020-04-04 17:00:00	8
1744	2020-04-04 17:30:00	3
1745	2020-04-04 18:00:00	48
1746	2020-04-04 18:30:00	0
1747	2020-04-04 19:00:00	142
1748	2020-04-04 19:30:00	160
1749	2020-04-04 20:00:00	20
1750	2020-04-04 20:30:00	0
1751	2020-04-04 21:00:00	0
1752	2020-04-04 21:30:00	0
1753	2020-04-04 22:00:00	0
1754	2020-04-04 22:30:00	0
1755	2020-04-04 23:00:00	0
1756	2020-04-04 23:30:00	0
1757	2020-04-05 00:00:00	0
1758	2020-04-05 00:30:00	0
1759	2020-04-05 01:00:00	0
1760	2020-04-05 01:30:00	0
1761	2020-04-05 02:00:00	0
1762	2020-04-05 02:30:00	0
1763	2020-04-05 03:00:00	0
1764	2020-04-05 03:30:00	0
1765	2020-04-05 04:00:00	0
1766	2020-04-05 04:30:00	0
1767	2020-04-05 05:00:00	0
1768	2020-04-05 05:30:00	0
1769	2020-04-05 06:00:00	0
1770	2020-04-05 06:30:00	0
1771	2020-04-05 07:00:00	0
1772	2020-04-05 07:30:00	0
1773	2020-04-05 08:00:00	0
1774	2020-04-05 08:30:00	0
1775	2020-04-05 09:00:00	0
1776	2020-04-05 09:30:00	0
1777	2020-04-05 10:00:00	0
1778	2020-04-05 10:30:00	0
1779	2020-04-05 11:00:00	0
1780	2020-04-05 11:30:00	0
1781	2020-04-05 12:00:00	0
1782	2020-04-05 12:30:00	0
1783	2020-04-05 13:00:00	0
1784	2020-04-05 13:30:00	0
1785	2020-04-05 14:00:00	0
1786	2020-04-05 14:30:00	0
1787	2020-04-05 15:00:00	0
1788	2020-04-05 15:30:00	0
1789	2020-04-05 16:00:00	0
1790	2020-04-05 16:30:00	0
1791	2020-04-05 17:00:00	0
1792	2020-04-05 17:30:00	0
1793	2020-04-05 18:00:00	0
1794	2020-04-05 18:30:00	0
1795	2020-04-05 19:00:00	0
1796	2020-04-05 19:30:00	0
1797	2020-04-05 20:00:00	0
1798	2020-04-05 20:30:00	0
1799	2020-04-05 21:00:00	0
1800	2020-04-05 21:30:00	0
1801	2020-04-05 22:00:00	0
1802	2020-04-05 22:30:00	0
1803	2020-04-05 23:00:00	0
1804	2020-04-05 23:30:00	0
1805	2020-04-06 00:00:00	0
1806	2020-04-06 00:30:00	0
1807	2020-04-06 01:00:00	0
1808	2020-04-06 01:30:00	0
1809	2020-04-06 02:00:00	0
1810	2020-04-06 02:30:00	0
1811	2020-04-06 03:00:00	0
1812	2020-04-06 03:30:00	0
1813	2020-04-06 04:00:00	0
1814	2020-04-06 04:30:00	0
1815	2020-04-06 05:00:00	0
1816	2020-04-06 05:30:00	0
1817	2020-04-06 06:00:00	0
1818	2020-04-06 06:30:00	0
1819	2020-04-06 07:00:00	0
1820	2020-04-06 07:30:00	0
1821	2020-04-06 08:00:00	0
1822	2020-04-06 08:30:00	0
1823	2020-04-06 09:00:00	0
1824	2020-04-06 09:30:00	12
1825	2020-04-06 10:00:00	97
1826	2020-04-06 10:30:00	96
1827	2020-04-06 11:00:00	122
1828	2020-04-06 11:30:00	139
1829	2020-04-06 12:00:00	72
1830	2020-04-06 12:30:00	169
1831	2020-04-06 13:00:00	153
1832	2020-04-06 13:30:00	138
1833	2020-04-06 14:00:00	141
1834	2020-04-06 14:30:00	6
1835	2020-04-06 15:00:00	0
1836	2020-04-06 15:30:00	0
1837	2020-04-06 16:00:00	0
1838	2020-04-06 16:30:00	23
1839	2020-04-06 17:00:00	135
1840	2020-04-06 17:30:00	57
1841	2020-04-06 18:00:00	121
1842	2020-04-06 18:30:00	64
1843	2020-04-06 19:00:00	101
1844	2020-04-06 19:30:00	233
1845	2020-04-06 20:00:00	42
1846	2020-04-06 20:30:00	7
1847	2020-04-06 21:00:00	0
1848	2020-04-06 21:30:00	0
1849	2020-04-06 22:00:00	0
1850	2020-04-06 22:30:00	0
1851	2020-04-06 23:00:00	0
1852	2020-04-06 23:30:00	0
1853	2020-04-07 00:00:00	0
1854	2020-04-07 00:30:00	0
1855	2020-04-07 01:00:00	0
1856	2020-04-07 01:30:00	0
1857	2020-04-07 02:00:00	0
1858	2020-04-07 02:30:00	0
1859	2020-04-07 03:00:00	0
1860	2020-04-07 03:30:00	0
1861	2020-04-07 04:00:00	0
1862	2020-04-07 04:30:00	0
1863	2020-04-07 05:00:00	0
1864	2020-04-07 05:30:00	0
1865	2020-04-07 06:00:00	0
1866	2020-04-07 06:30:00	0
1867	2020-04-07 07:00:00	0
1868	2020-04-07 07:30:00	0
1869	2020-04-07 08:00:00	0
1870	2020-04-07 08:30:00	0
1871	2020-04-07 09:00:00	0
1872	2020-04-07 09:30:00	29
1873	2020-04-07 10:00:00	71
1874	2020-04-07 10:30:00	77
1875	2020-04-07 11:00:00	242
1876	2020-04-07 11:30:00	307
1877	2020-04-07 12:00:00	380
1878	2020-04-07 12:30:00	394
1879	2020-04-07 13:00:00	236
1880	2020-04-07 13:30:00	100
1881	2020-04-07 14:00:00	160
1882	2020-04-07 14:30:00	0
1883	2020-04-07 15:00:00	0
1884	2020-04-07 15:30:00	0
1885	2020-04-07 16:00:00	0
1886	2020-04-07 16:30:00	97
1887	2020-04-07 17:00:00	96
1888	2020-04-07 17:30:00	122
1889	2020-04-07 18:00:00	63
1890	2020-04-07 18:30:00	49
1891	2020-04-07 19:00:00	192
1892	2020-04-07 19:30:00	180
1893	2020-04-07 20:00:00	73
1894	2020-04-07 20:30:00	0
1895	2020-04-07 21:00:00	2
1896	2020-04-07 21:30:00	0
1897	2020-04-07 22:00:00	0
1898	2020-04-07 22:30:00	0
1899	2020-04-07 23:00:00	0
1900	2020-04-07 23:30:00	0
1901	2020-04-08 00:00:00	0
1902	2020-04-08 00:30:00	0
1903	2020-04-08 01:00:00	0
1904	2020-04-08 01:30:00	0
1905	2020-04-08 02:00:00	0
1906	2020-04-08 02:30:00	0
1907	2020-04-08 03:00:00	0
1908	2020-04-08 03:30:00	0
1909	2020-04-08 04:00:00	0
1910	2020-04-08 04:30:00	0
1911	2020-04-08 05:00:00	0
1912	2020-04-08 05:30:00	0
1913	2020-04-08 06:00:00	0
1914	2020-04-08 06:30:00	0
1915	2020-04-08 07:00:00	0
1916	2020-04-08 07:30:00	0
1917	2020-04-08 08:00:00	0
1918	2020-04-08 08:30:00	0
1919	2020-04-08 09:00:00	0
1920	2020-04-08 09:30:00	35
1921	2020-04-08 10:00:00	186
1922	2020-04-08 10:30:00	178
1923	2020-04-08 11:00:00	218
1924	2020-04-08 11:30:00	253
1925	2020-04-08 12:00:00	286
1926	2020-04-08 12:30:00	226
1927	2020-04-08 13:00:00	183
1928	2020-04-08 13:30:00	242
1929	2020-04-08 14:00:00	73
1930	2020-04-08 14:30:00	22
1931	2020-04-08 15:00:00	0
1932	2020-04-08 15:30:00	0
1933	2020-04-08 16:00:00	0
1934	2020-04-08 16:30:00	71
1935	2020-04-08 17:00:00	126
1936	2020-04-08 17:30:00	115
1937	2020-04-08 18:00:00	148
1938	2020-04-08 18:30:00	76
1939	2020-04-08 19:00:00	85
1940	2020-04-08 19:30:00	109
1941	2020-04-08 20:00:00	162
1942	2020-04-08 20:30:00	6
1943	2020-04-08 21:00:00	0
1944	2020-04-08 21:30:00	2
1945	2020-04-08 22:00:00	0
1946	2020-04-08 22:30:00	0
1947	2020-04-08 23:00:00	0
1948	2020-04-08 23:30:00	0
1949	2020-04-09 00:00:00	0
1950	2020-04-09 00:30:00	0
1951	2020-04-09 01:00:00	0
1952	2020-04-09 01:30:00	0
1953	2020-04-09 02:00:00	0
1954	2020-04-09 02:30:00	0
1955	2020-04-09 03:00:00	0
1956	2020-04-09 03:30:00	0
1957	2020-04-09 04:00:00	0
1958	2020-04-09 04:30:00	0
1959	2020-04-09 05:00:00	0
1960	2020-04-09 05:30:00	0
1961	2020-04-09 06:00:00	0
1962	2020-04-09 06:30:00	0
1963	2020-04-09 07:00:00	0
1964	2020-04-09 07:30:00	0
1965	2020-04-09 08:00:00	0
1966	2020-04-09 08:30:00	0
1967	2020-04-09 09:00:00	0
1968	2020-04-09 09:30:00	2
1969	2020-04-09 10:00:00	115
1970	2020-04-09 10:30:00	43
1971	2020-04-09 11:00:00	22
1972	2020-04-09 11:30:00	174
1973	2020-04-09 12:00:00	55
1974	2020-04-09 12:30:00	39
1975	2020-04-09 13:00:00	133
1976	2020-04-09 13:30:00	176
1977	2020-04-09 14:00:00	135
1978	2020-04-09 14:30:00	0
1979	2020-04-09 15:00:00	0
1980	2020-04-09 15:30:00	0
1981	2020-04-09 16:00:00	0
1982	2020-04-09 16:30:00	0
1983	2020-04-09 17:00:00	0
1984	2020-04-09 17:30:00	0
1985	2020-04-09 18:00:00	0
1986	2020-04-09 18:30:00	0
1987	2020-04-09 19:00:00	0
1988	2020-04-09 19:30:00	0
1989	2020-04-09 20:00:00	0
1990	2020-04-09 20:30:00	0
1991	2020-04-09 21:00:00	0
1992	2020-04-09 21:30:00	0
1993	2020-04-09 22:00:00	0
1994	2020-04-09 22:30:00	0
1995	2020-04-09 23:00:00	0
1996	2020-04-09 23:30:00	0
1997	2020-04-10 00:00:00	0
1998	2020-04-10 00:30:00	0
1999	2020-04-10 01:00:00	0
2000	2020-04-10 01:30:00	0
2001	2020-04-10 02:00:00	0
2002	2020-04-10 02:30:00	0
2003	2020-04-10 03:00:00	0
2004	2020-04-10 03:30:00	0
2005	2020-04-10 04:00:00	0
2006	2020-04-10 04:30:00	0
2007	2020-04-10 05:00:00	0
2008	2020-04-10 05:30:00	0
2009	2020-04-10 06:00:00	0
2010	2020-04-10 06:30:00	0
2011	2020-04-10 07:00:00	0
2012	2020-04-10 07:30:00	0
2013	2020-04-10 08:00:00	0
2014	2020-04-10 08:30:00	0
2015	2020-04-10 09:00:00	0
2016	2020-04-10 09:30:00	0
2017	2020-04-10 10:00:00	0
2018	2020-04-10 10:30:00	0
2019	2020-04-10 11:00:00	0
2020	2020-04-10 11:30:00	16
2021	2020-04-10 12:00:00	117
2022	2020-04-10 12:30:00	61
2023	2020-04-10 13:00:00	33
2024	2020-04-10 13:30:00	51
2025	2020-04-10 14:00:00	123
2026	2020-04-10 14:30:00	0
2027	2020-04-10 15:00:00	0
2028	2020-04-10 15:30:00	0
2029	2020-04-10 16:00:00	0
2030	2020-04-10 16:30:00	0
2031	2020-04-10 17:00:00	0
2032	2020-04-10 17:30:00	0
2033	2020-04-10 18:00:00	0
2034	2020-04-10 18:30:00	0
2035	2020-04-10 19:00:00	0
2036	2020-04-10 19:30:00	0
2037	2020-04-10 20:00:00	0
2038	2020-04-10 20:30:00	0
2039	2020-04-10 21:00:00	0
2040	2020-04-10 21:30:00	0
2041	2020-04-10 22:00:00	0
2042	2020-04-10 22:30:00	0
2043	2020-04-10 23:00:00	0
2044	2020-04-10 23:30:00	0
2045	2020-04-11 00:00:00	0
2046	2020-04-11 00:30:00	0
2047	2020-04-11 01:00:00	0
2048	2020-04-11 01:30:00	0
2049	2020-04-11 02:00:00	0
2050	2020-04-11 02:30:00	0
2051	2020-04-11 03:00:00	0
2052	2020-04-11 03:30:00	0
2053	2020-04-11 04:00:00	0
2054	2020-04-11 04:30:00	0
2055	2020-04-11 05:00:00	0
2056	2020-04-11 05:30:00	0
2057	2020-04-11 06:00:00	0
2058	2020-04-11 06:30:00	0
2059	2020-04-11 07:00:00	0
2060	2020-04-11 07:30:00	0
2061	2020-04-11 08:00:00	0
2062	2020-04-11 08:30:00	0
2063	2020-04-11 09:00:00	0
2064	2020-04-11 09:30:00	36
2065	2020-04-11 10:00:00	177
2066	2020-04-11 10:30:00	167
2067	2020-04-11 11:00:00	215
2068	2020-04-11 11:30:00	326
2069	2020-04-11 12:00:00	451
2070	2020-04-11 12:30:00	361
2071	2020-04-11 13:00:00	478
2072	2020-04-11 13:30:00	245
2073	2020-04-11 14:00:00	157
2074	2020-04-11 14:30:00	0
2075	2020-04-11 15:00:00	0
2076	2020-04-11 15:30:00	0
2077	2020-04-11 16:00:00	0
2078	2020-04-11 16:30:00	0
2079	2020-04-11 17:00:00	44
2080	2020-04-11 17:30:00	40
2081	2020-04-11 18:00:00	0
2082	2020-04-11 18:30:00	61
2083	2020-04-11 19:00:00	85
2084	2020-04-11 19:30:00	12
2085	2020-04-11 20:00:00	49
2086	2020-04-11 20:30:00	0
2087	2020-04-11 21:00:00	0
2088	2020-04-11 21:30:00	0
2089	2020-04-11 22:00:00	0
2090	2020-04-11 22:30:00	0
2091	2020-04-11 23:00:00	0
2092	2020-04-11 23:30:00	0
2093	2020-04-12 00:00:00	0
2094	2020-04-12 00:30:00	0
2095	2020-04-12 01:00:00	0
2096	2020-04-12 01:30:00	0
2097	2020-04-12 02:00:00	0
2098	2020-04-12 02:30:00	0
2099	2020-04-12 03:00:00	0
2100	2020-04-12 03:30:00	0
2101	2020-04-12 04:00:00	0
2102	2020-04-12 04:30:00	0
2103	2020-04-12 05:00:00	0
2104	2020-04-12 05:30:00	0
2105	2020-04-12 06:00:00	0
2106	2020-04-12 06:30:00	0
2107	2020-04-12 07:00:00	0
2108	2020-04-12 07:30:00	0
2109	2020-04-12 08:00:00	0
2110	2020-04-12 08:30:00	0
2111	2020-04-12 09:00:00	0
2112	2020-04-12 09:30:00	0
2113	2020-04-12 10:00:00	0
2114	2020-04-12 10:30:00	0
2115	2020-04-12 11:00:00	0
2116	2020-04-12 11:30:00	0
2117	2020-04-12 12:00:00	0
2118	2020-04-12 12:30:00	0
2119	2020-04-12 13:00:00	0
2120	2020-04-12 13:30:00	0
2121	2020-04-12 14:00:00	0
2122	2020-04-12 14:30:00	0
2123	2020-04-12 15:00:00	0
2124	2020-04-12 15:30:00	0
2125	2020-04-12 16:00:00	0
2126	2020-04-12 16:30:00	0
2127	2020-04-12 17:00:00	0
2128	2020-04-12 17:30:00	0
2129	2020-04-12 18:00:00	0
2130	2020-04-12 18:30:00	0
2131	2020-04-12 19:00:00	0
2132	2020-04-12 19:30:00	0
2133	2020-04-12 20:00:00	0
2134	2020-04-12 20:30:00	0
2135	2020-04-12 21:00:00	0
2136	2020-04-12 21:30:00	0
2137	2020-04-12 22:00:00	0
2138	2020-04-12 22:30:00	0
2139	2020-04-12 23:00:00	0
2140	2020-04-12 23:30:00	0
2141	2020-04-13 00:00:00	0
2142	2020-04-13 00:30:00	0
2143	2020-04-13 01:00:00	0
2144	2020-04-13 01:30:00	0
2145	2020-04-13 02:00:00	0
2146	2020-04-13 02:30:00	0
2147	2020-04-13 03:00:00	0
2148	2020-04-13 03:30:00	0
2149	2020-04-13 04:00:00	0
2150	2020-04-13 04:30:00	0
2151	2020-04-13 05:00:00	0
2152	2020-04-13 05:30:00	0
2153	2020-04-13 06:00:00	0
2154	2020-04-13 06:30:00	0
2155	2020-04-13 07:00:00	0
2156	2020-04-13 07:30:00	0
2157	2020-04-13 08:00:00	0
2158	2020-04-13 08:30:00	0
2159	2020-04-13 09:00:00	0
2160	2020-04-13 09:30:00	22
2161	2020-04-13 10:00:00	70
2162	2020-04-13 10:30:00	101
2163	2020-04-13 11:00:00	192
2164	2020-04-13 11:30:00	146
2165	2020-04-13 12:00:00	140
2166	2020-04-13 12:30:00	144
2167	2020-04-13 13:00:00	185
2168	2020-04-13 13:30:00	150
2169	2020-04-13 14:00:00	149
2170	2020-04-13 14:30:00	12
2171	2020-04-13 15:00:00	0
2172	2020-04-13 15:30:00	0
2173	2020-04-13 16:00:00	0
2174	2020-04-13 16:30:00	26
2175	2020-04-13 17:00:00	71
2176	2020-04-13 17:30:00	11
2177	2020-04-13 18:00:00	21
2178	2020-04-13 18:30:00	153
2179	2020-04-13 19:00:00	50
2180	2020-04-13 19:30:00	155
2181	2020-04-13 20:00:00	20
2182	2020-04-13 20:30:00	12
2183	2020-04-13 21:00:00	0
2184	2020-04-13 21:30:00	0
2185	2020-04-13 22:00:00	0
2186	2020-04-13 22:30:00	0
2187	2020-04-13 23:00:00	0
2188	2020-04-13 23:30:00	0
2189	2020-04-14 00:00:00	0
2190	2020-04-14 00:30:00	0
2191	2020-04-14 01:00:00	0
2192	2020-04-14 01:30:00	0
2193	2020-04-14 02:00:00	0
2194	2020-04-14 02:30:00	0
2195	2020-04-14 03:00:00	0
2196	2020-04-14 03:30:00	0
2197	2020-04-14 04:00:00	0
2198	2020-04-14 04:30:00	0
2199	2020-04-14 05:00:00	0
2200	2020-04-14 05:30:00	0
2201	2020-04-14 06:00:00	0
2202	2020-04-14 06:30:00	0
2203	2020-04-14 07:00:00	0
2204	2020-04-14 07:30:00	0
2205	2020-04-14 08:00:00	0
2206	2020-04-14 08:30:00	0
2207	2020-04-14 09:00:00	0
2208	2020-04-14 09:30:00	67
2209	2020-04-14 10:00:00	175
2210	2020-04-14 10:30:00	152
2211	2020-04-14 11:00:00	154
2212	2020-04-14 11:30:00	242
2213	2020-04-14 12:00:00	172
2214	2020-04-14 12:30:00	96
2215	2020-04-14 13:00:00	332
2216	2020-04-14 13:30:00	226
2217	2020-04-14 14:00:00	22
2218	2020-04-14 14:30:00	0
2219	2020-04-14 15:00:00	0
2220	2020-04-14 15:30:00	0
2221	2020-04-14 16:00:00	0
2222	2020-04-14 16:30:00	149
2223	2020-04-14 17:00:00	176
2224	2020-04-14 17:30:00	55
2225	2020-04-14 18:00:00	72
2226	2020-04-14 18:30:00	99
2227	2020-04-14 19:00:00	125
2228	2020-04-14 19:30:00	52
2229	2020-04-14 20:00:00	194
2230	2020-04-14 20:30:00	0
2231	2020-04-14 21:00:00	0
2232	2020-04-14 21:30:00	0
2233	2020-04-14 22:00:00	0
2234	2020-04-14 22:30:00	0
2235	2020-04-14 23:00:00	0
2236	2020-04-14 23:30:00	0
2237	2020-04-15 00:00:00	0
2238	2020-04-15 00:30:00	0
2239	2020-04-15 01:00:00	0
2240	2020-04-15 01:30:00	0
2241	2020-04-15 02:00:00	0
2242	2020-04-15 02:30:00	0
2243	2020-04-15 03:00:00	0
2244	2020-04-15 03:30:00	0
2245	2020-04-15 04:00:00	0
2246	2020-04-15 04:30:00	0
2247	2020-04-15 05:00:00	0
2248	2020-04-15 05:30:00	0
2249	2020-04-15 06:00:00	0
2250	2020-04-15 06:30:00	0
2251	2020-04-15 07:00:00	0
2252	2020-04-15 07:30:00	0
2253	2020-04-15 08:00:00	0
2254	2020-04-15 08:30:00	0
2255	2020-04-15 09:00:00	0
2256	2020-04-15 09:30:00	0
2257	2020-04-15 10:00:00	17
2258	2020-04-15 10:30:00	86
2259	2020-04-15 11:00:00	120
2260	2020-04-15 11:30:00	154
2261	2020-04-15 12:00:00	177
2262	2020-04-15 12:30:00	104
2263	2020-04-15 13:00:00	273
2264	2020-04-15 13:30:00	118
2265	2020-04-15 14:00:00	69
2266	2020-04-15 14:30:00	0
2267	2020-04-15 15:00:00	0
2268	2020-04-15 15:30:00	0
2269	2020-04-15 16:00:00	0
2270	2020-04-15 16:30:00	3
2271	2020-04-15 17:00:00	108
2272	2020-04-15 17:30:00	41
2273	2020-04-15 18:00:00	194
2274	2020-04-15 18:30:00	185
2275	2020-04-15 19:00:00	110
2276	2020-04-15 19:30:00	149
2277	2020-04-15 20:00:00	40
2278	2020-04-15 20:30:00	0
2279	2020-04-15 21:00:00	0
2280	2020-04-15 21:30:00	0
2281	2020-04-15 22:00:00	0
2282	2020-04-15 22:30:00	0
2283	2020-04-15 23:00:00	0
2284	2020-04-15 23:30:00	0
2285	2020-04-16 00:00:00	0
2286	2020-04-16 00:30:00	0
2287	2020-04-16 01:00:00	0
2288	2020-04-16 01:30:00	0
2289	2020-04-16 02:00:00	0
2290	2020-04-16 02:30:00	0
2291	2020-04-16 03:00:00	0
2292	2020-04-16 03:30:00	0
2293	2020-04-16 04:00:00	0
2294	2020-04-16 04:30:00	0
2295	2020-04-16 05:00:00	0
2296	2020-04-16 05:30:00	0
2297	2020-04-16 06:00:00	0
2298	2020-04-16 06:30:00	0
2299	2020-04-16 07:00:00	0
2300	2020-04-16 07:30:00	0
2301	2020-04-16 08:00:00	0
2302	2020-04-16 08:30:00	0
2303	2020-04-16 09:00:00	0
2304	2020-04-16 09:30:00	11
2305	2020-04-16 10:00:00	51
2306	2020-04-16 10:30:00	17
2307	2020-04-16 11:00:00	152
2308	2020-04-16 11:30:00	97
2309	2020-04-16 12:00:00	53
2310	2020-04-16 12:30:00	219
2311	2020-04-16 13:00:00	212
2312	2020-04-16 13:30:00	75
2313	2020-04-16 14:00:00	35
2314	2020-04-16 14:30:00	0
2315	2020-04-16 15:00:00	0
2316	2020-04-16 15:30:00	0
2317	2020-04-16 16:00:00	0
2318	2020-04-16 16:30:00	15
2319	2020-04-16 17:00:00	65
2320	2020-04-16 17:30:00	55
2321	2020-04-16 18:00:00	69
2322	2020-04-16 18:30:00	103
2323	2020-04-16 19:00:00	83
2324	2020-04-16 19:30:00	46
2325	2020-04-16 20:00:00	46
2326	2020-04-16 20:30:00	63
2327	2020-04-16 21:00:00	22
2328	2020-04-16 21:30:00	0
2329	2020-04-16 22:00:00	0
2330	2020-04-16 22:30:00	0
2331	2020-04-16 23:00:00	0
2332	2020-04-16 23:30:00	0
2333	2020-04-17 00:00:00	0
2334	2020-04-17 00:30:00	0
2335	2020-04-17 01:00:00	0
2336	2020-04-17 01:30:00	0
2337	2020-04-17 02:00:00	0
2338	2020-04-17 02:30:00	0
2339	2020-04-17 03:00:00	0
2340	2020-04-17 03:30:00	0
2341	2020-04-17 04:00:00	0
2342	2020-04-17 04:30:00	0
2343	2020-04-17 05:00:00	0
2344	2020-04-17 05:30:00	0
2345	2020-04-17 06:00:00	0
2346	2020-04-17 06:30:00	0
2347	2020-04-17 07:00:00	0
2348	2020-04-17 07:30:00	0
2349	2020-04-17 08:00:00	0
2350	2020-04-17 08:30:00	0
2351	2020-04-17 09:00:00	0
2352	2020-04-17 09:30:00	17
2353	2020-04-17 10:00:00	123
2354	2020-04-17 10:30:00	93
2355	2020-04-17 11:00:00	59
2356	2020-04-17 11:30:00	267
2357	2020-04-17 12:00:00	248
2358	2020-04-17 12:30:00	214
2359	2020-04-17 13:00:00	289
2360	2020-04-17 13:30:00	97
2361	2020-04-17 14:00:00	264
2362	2020-04-17 14:30:00	0
2363	2020-04-17 15:00:00	0
2364	2020-04-17 15:30:00	0
2365	2020-04-17 16:00:00	0
2366	2020-04-17 16:30:00	33
2367	2020-04-17 17:00:00	45
2368	2020-04-17 17:30:00	104
2369	2020-04-17 18:00:00	129
2370	2020-04-17 18:30:00	290
2371	2020-04-17 19:00:00	83
2372	2020-04-17 19:30:00	33
2373	2020-04-17 20:00:00	33
2374	2020-04-17 20:30:00	0
2375	2020-04-17 21:00:00	0
2376	2020-04-17 21:30:00	0
2377	2020-04-17 22:00:00	0
2378	2020-04-17 22:30:00	0
2379	2020-04-17 23:00:00	0
2380	2020-04-17 23:30:00	0
2381	2020-04-18 00:00:00	0
2382	2020-04-18 00:30:00	0
2383	2020-04-18 01:00:00	0
2384	2020-04-18 01:30:00	0
2385	2020-04-18 02:00:00	0
2386	2020-04-18 02:30:00	0
2387	2020-04-18 03:00:00	0
2388	2020-04-18 03:30:00	0
2389	2020-04-18 04:00:00	0
2390	2020-04-18 04:30:00	0
2391	2020-04-18 05:00:00	0
2392	2020-04-18 05:30:00	0
2393	2020-04-18 06:00:00	0
2394	2020-04-18 06:30:00	0
2395	2020-04-18 07:00:00	0
2396	2020-04-18 07:30:00	0
2397	2020-04-18 08:00:00	0
2398	2020-04-18 08:30:00	0
2399	2020-04-18 09:00:00	0
2400	2020-04-18 09:30:00	0
2401	2020-04-18 10:00:00	0
2402	2020-04-18 10:30:00	0
2403	2020-04-18 11:00:00	0
2404	2020-04-18 11:30:00	0
2405	2020-04-18 12:00:00	0
2406	2020-04-18 12:30:00	0
2407	2020-04-18 13:00:00	0
2408	2020-04-18 13:30:00	0
2409	2020-04-18 14:00:00	0
2410	2020-04-18 14:30:00	0
2411	2020-04-18 15:00:00	0
2412	2020-04-18 15:30:00	0
2413	2020-04-18 16:00:00	0
2414	2020-04-18 16:30:00	0
2415	2020-04-18 17:00:00	0
2416	2020-04-18 17:30:00	0
2417	2020-04-18 18:00:00	0
2418	2020-04-18 18:30:00	0
2419	2020-04-18 19:00:00	0
2420	2020-04-18 19:30:00	0
2421	2020-04-18 20:00:00	0
2422	2020-04-18 20:30:00	0
2423	2020-04-18 21:00:00	0
2424	2020-04-18 21:30:00	0
2425	2020-04-18 22:00:00	0
2426	2020-04-18 22:30:00	0
2427	2020-04-18 23:00:00	0
2428	2020-04-18 23:30:00	0
2429	2020-04-19 00:00:00	0
2430	2020-04-19 00:30:00	0
2431	2020-04-19 01:00:00	0
2432	2020-04-19 01:30:00	0
2433	2020-04-19 02:00:00	0
2434	2020-04-19 02:30:00	0
2435	2020-04-19 03:00:00	0
2436	2020-04-19 03:30:00	0
2437	2020-04-19 04:00:00	0
2438	2020-04-19 04:30:00	0
2439	2020-04-19 05:00:00	0
2440	2020-04-19 05:30:00	0
2441	2020-04-19 06:00:00	0
2442	2020-04-19 06:30:00	0
2443	2020-04-19 07:00:00	0
2444	2020-04-19 07:30:00	0
2445	2020-04-19 08:00:00	0
2446	2020-04-19 08:30:00	0
2447	2020-04-19 09:00:00	0
2448	2020-04-19 09:30:00	0
2449	2020-04-19 10:00:00	0
2450	2020-04-19 10:30:00	0
2451	2020-04-19 11:00:00	0
2452	2020-04-19 11:30:00	0
2453	2020-04-19 12:00:00	0
2454	2020-04-19 12:30:00	0
2455	2020-04-19 13:00:00	0
2456	2020-04-19 13:30:00	0
2457	2020-04-19 14:00:00	0
2458	2020-04-19 14:30:00	0
2459	2020-04-19 15:00:00	0
2460	2020-04-19 15:30:00	0
2461	2020-04-19 16:00:00	0
2462	2020-04-19 16:30:00	0
2463	2020-04-19 17:00:00	0
2464	2020-04-19 17:30:00	0
2465	2020-04-19 18:00:00	0
2466	2020-04-19 18:30:00	0
2467	2020-04-19 19:00:00	0
2468	2020-04-19 19:30:00	0
2469	2020-04-19 20:00:00	0
2470	2020-04-19 20:30:00	0
2471	2020-04-19 21:00:00	0
2472	2020-04-19 21:30:00	0
2473	2020-04-19 22:00:00	0
2474	2020-04-19 22:30:00	0
2475	2020-04-19 23:00:00	0
2476	2020-04-19 23:30:00	0
2477	2020-04-20 00:00:00	0
2478	2020-04-20 00:30:00	0
2479	2020-04-20 01:00:00	0
2480	2020-04-20 01:30:00	0
2481	2020-04-20 02:00:00	0
2482	2020-04-20 02:30:00	0
2483	2020-04-20 03:00:00	0
2484	2020-04-20 03:30:00	0
2485	2020-04-20 04:00:00	0
2486	2020-04-20 04:30:00	0
2487	2020-04-20 05:00:00	0
2488	2020-04-20 05:30:00	0
